client_id,product_type,transaction_date,amount,transaction_type,revenue
297,loan,2023-04-24,15.15,repayment,0.16
297,loan,2023-01-27,99999.0,repayment,1160.45
298,account,2024-05-21,181.42,transfer_out,1.48
298,account,2024-07-01,488.73,transfer_in,0.0
298,account,2024-06-17,89.83,transfer_out,0.73
298,account,2024-10-20,56.72,transfer_in,0.0
298,account,2024-06-09,31.45,transfer_in,0.0
298,card,2025-03-12,146.59,withdrawal,2.22
298,loan,2024-12-21,99999.0,repayment,930.06
298,loan,2025-07-21,226.07,repayment,1.62
298,loan,2025-05-12,0.18,fee,0.0
298,loan,2024-02-08,38.83,interest,0.71
298,loan,2024-12-31,17.32,repayment,0.2
299,account,2023-01-19,99999.0,deposit,0.0
299,account,2023-01-10,107.84,deposit,0.0
299,account,2024-05-04,92.98,transfer_out,0.69
299,account,2022-10-03,63.41,,
299,account,2023-10-05,62.54,deposit,0.0
299,account,2022-10-19,27.93,transfer_out,0.29
299,card,2024-04-07,25.8,fee,-999.0
299,card,2022-09-13,266.63,purchase,5.21
299,card,2024-04-19,161.18,withdrawal,2.35
299,card,2022-12-17,121.68,purchase,1.85
299,card,2024-02-17,346.73,purchase,6.18
299,loan,2023-02-26,73.55,interest,1.25
299,loan,2022-09-21,7.65,fee,0.0
299,loan,2022-11-26,2.55,interest,0.04
299,loan,2024-01-30,-100.0,repayment,-0.5
299,loan,2023-03-28,271.47,fee,2.81
299,loan,2023-03-22,105.19,,
299,loan,2024-01-23,237.35,repayment,1.43
299,loan,2023-04-05,122.4,interest,2.0
300,account,2024-08-07,19.98,withdrawal,0.27
300,account,2024-04-22,216.66,withdrawal,3.35
300,account,2025-05-12,35.86,deposit,0.0
300,account,2024-09-26,13.88,transfer_in,0.0
300,card,2024-03-04,99999.0,withdrawal,1179.72
300,card,2025-03-09,229.12,purchase,3.33
300,card,2025-01-29,157.95,withdrawal,2.81
300,card,2025-02-21,277.65,withdrawal,5.48
300,card,2024-10-20,68.42,purchase,0.87
300,card,2023-11-13,60.19,purchase,1.03
300,loan,2024-06-02,71.77,repayment,0.68
300,loan,2023-12-16,3.38,,
300,loan,2025-02-13,132.72,interest,2.31
301,account,2024-03-05,94.03,transfer_in,0.0
301,account,2025-02-23,2.49,transfer_in,0.0
301,account,2023-09-11,156.16,transfer_out,2.04
301,account,2024-09-05,26.31,withdrawal,0.45
301,account,2024-06-19,48.45,withdrawal,0.52
301,loan,2024-10-08,39.42,fee,0.43
301,loan,2024-01-25,82.51,repayment,1.15
301,loan,2024-05-30,26.61,fee,0.36
301,loan,2023-08-30,2.68,repayment,0.02
302,account,2023-01-19,7.97,withdrawal,0.11
302,account,2023-12-25,164.65,deposit,0.0
302,account,2023-05-26,37.87,transfer_in,0.0
302,account,2023-07-04,165.68,transfer_out,2.37
302,account,2022-07-16,62.42,,
302,account,2023-06-03,135.07,deposit,0.0
302,account,2022-12-06,11.98,,
302,account,2023-05-03,36.58,deposit,0.0
302,account,2023-02-07,-100.0,deposit,0.0
302,card,2023-03-11,115.67,purchase,1.68
302,card,2023-12-29,31.06,purchase,0.4
302,card,2023-11-14,166.48,purchase,3.09
302,card,2022-10-31,7.74,refund,-0.09
302,card,2023-10-31,913.49,refund,-9.39
302,card,2023-10-16,15.04,purchase,0.28
302,card,2023-03-19,121.94,fee,1.9
302,loan,2023-10-22,80.88,repayment,0.79
302,loan,2023-07-02,403.95,repayment,4.17
302,loan,2023-04-25,102.53,repayment,1.17
303,loan,2025-01-18,13.81,repayment,0.12
303,loan,2024-08-06,39.16,repayment,0.55
303,loan,2024-02-16,102.45,repayment,0.87
303,loan,2025-01-17,182.04,,
304,card,2024-08-09,25.63,purchase,0.4
304,card,2023-10-09,603.64,purchase,0.0
304,card,2024-03-18,163.11,withdrawal,2.08
304,card,2024-06-24,138.84,purchase,2.33
305,card,2023-07-15,113.2,withdrawal,1.36
305,loan,2023-12-26,22.59,repayment,0.25
305,loan,2023-09-01,60.72,,
305,loan,2023-05-15,99999.0,repayment,953.27
305,loan,2024-01-05,68.53,repayment,0.84
305,loan,2023-01-09,66.71,interest,1.08
305,loan,2022-09-14,-100.0,repayment,-0.96
305,loan,2023-02-26,65.04,interest,1.26
305,loan,2023-10-08,266.39,repayment,3.44
307,account,2022-11-19,73.48,withdrawal,1.17
307,account,2023-10-26,46.23,deposit,0.0
307,account,2022-11-28,181.22,transfer_out,2.31
307,account,2023-03-18,9.54,transfer_in,0.0
307,account,2024-01-07,99999.0,transfer_out,909.71
307,account,2024-01-26,97.7,deposit,0.0
307,card,2023-03-26,288.39,purchase,4.48
307,card,2023-07-24,75.11,fee,1.23
307,card,2023-07-27,13.12,refund,-0.2
308,account,2025-01-21,188.81,transfer_out,1.73
308,account,2024-02-19,322.28,deposit,0.0
308,account,2024-01-15,130.64,transfer_in,0.0
308,account,2023-11-06,28.05,transfer_in,0.0
308,account,2025-03-20,18.65,deposit,0.0
308,account,2024-11-24,348.41,withdrawal,4.26
308,account,2023-08-03,58.43,transfer_out,0.46
308,card,2024-07-25,95.59,purchase,1.11
308,card,2024-06-21,84.04,fee,1.21
308,card,2023-12-16,54.07,purchase,0.95
308,card,2024-04-22,39.89,purchase,0.55
308,card,2023-10-09,99999.0,purchase,1320.41
308,card,2024-02-27,99999.0,purchase,1834.83
308,loan,2024-05-16,60.55,repayment,0.64
308,loan,2024-08-04,99999.0,repayment,950.55
308,loan,2024-05-02,0.0,,
308,loan,2025-02-28,147.73,interest,2.79
308,loan,2023-10-09,91.21,repayment,0.97
308,loan,2024-10-21,18.82,repayment,0.11
308,loan,2023-09-23,49.31,interest,0.89
309,account,2022-02-05,181.8,deposit,0.0
309,account,2023-02-09,88.97,deposit,0.0
309,account,2023-02-19,226.49,,
309,account,2023-05-26,31.18,transfer_in,0.0
309,card,2022-04-22,82.76,,
309,card,2022-10-18,56.97,fee,0.82
309,card,2023-04-28,61.97,withdrawal,
309,card,2023-06-02,56.06,withdrawal,0.0
309,card,2022-10-08,11.44,purchase,0.22
309,loan,2023-11-22,380.48,fee,
309,loan,2023-09-17,-100.0,interest,0.0
309,loan,2022-11-22,0.0,repayment,0.0
309,loan,2022-05-14,21.85,fee,0.33
309,loan,2022-07-07,483.06,repayment,6.2
309,loan,2023-10-20,43.22,repayment,0.34
310,account,2022-06-27,65.63,withdrawal,
310,account,2023-01-26,40.86,deposit,0.0
310,account,2022-08-27,41.89,withdrawal,0.72
310,card,2023-07-18,3.57,purchase,0.06
310,card,2023-01-14,19.82,purchase,-999.0
310,card,2023-04-17,61.89,withdrawal,1.15
310,card,2022-11-29,92.45,withdrawal,0.95
310,card,2022-08-16,200.76,fee,2.71
310,card,2022-11-13,331.06,purchase,4.23
311,account,2023-07-12,76.73,deposit,0.0
311,account,2024-02-16,31.16,transfer_in,0.0
311,account,2023-01-19,116.96,deposit,0.0
311,account,2024-04-26,141.03,transfer_in,0.0
311,account,2023-12-28,31.12,transfer_out,0.38
311,loan,2023-11-28,45.45,repayment,0.51
311,loan,2023-12-08,252.47,interest,
311,loan,2024-04-03,59.09,repayment,0.51
311,loan,2024-02-12,98.1,repayment,1.13
312,account,2024-08-11,101.89,withdrawal,0.0
312,account,2023-07-17,73.52,transfer_out,1.04
312,account,2024-09-11,68.47,deposit,0.0
312,account,2023-08-17,99999.0,deposit,0.0
312,account,2024-03-21,230.28,withdrawal,4.17
312,loan,2024-05-23,180.11,repayment,0.98
312,loan,2024-01-30,-100.0,interest,-1.77
313,account,2024-04-02,22.16,deposit,0.0
313,account,2024-04-29,41.6,deposit,0.0
313,account,2022-11-20,105.07,transfer_out,1.48
313,account,2022-08-21,191.22,withdrawal,3.37
313,account,2023-09-09,73.19,withdrawal,-999.0
313,card,2022-04-12,44.21,withdrawal,0.78
313,card,2023-03-23,106.83,purchase,1.97
313,card,2023-04-28,53.07,fee,0.69
313,card,2023-04-05,104.65,withdrawal,1.73
313,loan,2022-12-21,108.77,repayment,1.13
313,loan,2023-12-26,71.66,repayment,0.97
313,loan,2023-05-22,22.74,interest,0.23
313,loan,2023-11-20,23.43,repayment,0.24
313,loan,2022-07-01,31.81,repayment,0.36
313,loan,2023-12-23,3.72,fee,0.04
313,loan,2023-09-07,47.65,repayment,0.69
313,loan,2022-08-20,99999.0,repayment,520.42
313,loan,2024-01-21,74.08,repayment,0.41
314,account,2024-09-20,208.9,deposit,0.0
314,account,2024-02-01,0.22,deposit,0.0
314,account,2025-03-31,76.45,deposit,0.0
314,account,2024-02-29,51.46,transfer_in,0.0
314,account,2024-06-13,1.21,deposit,0.0
314,account,2024-04-26,5.79,transfer_out,0.07
314,account,2025-04-07,6.69,withdrawal,0.07
314,account,2024-06-05,186.25,transfer_out,2.73
315,account,2023-10-25,54.44,transfer_in,0.0
315,account,2023-01-08,449.32,deposit,0.0
315,account,2024-04-17,209.35,transfer_out,1.24
315,account,2024-02-11,122.97,transfer_out,1.42
315,account,2024-06-22,11.66,withdrawal,0.18
315,card,2024-07-13,99999.0,purchase,1918.98
315,card,2024-05-15,56.78,purchase,0.62
315,card,2023-02-09,27.2,purchase,0.43
315,card,2023-05-19,115.76,purchase,1.92
315,card,2023-10-10,28.93,purchase,0.38
315,loan,2022-11-25,39.44,repayment,0.57
315,loan,2024-01-09,58.85,repayment,0.76
315,loan,2023-10-16,7.24,repayment,0.08
315,loan,2023-06-25,13.06,repayment,0.14
315,loan,2023-06-27,123.57,interest,1.4
316,account,2024-02-22,122.94,deposit,0.0
316,account,2023-07-20,190.95,transfer_in,0.0
316,account,2024-02-17,77.93,transfer_in,0.0
316,card,2024-09-01,1.85,fee,0.03
316,card,2024-12-02,99999.0,purchase,1139.89
316,card,2024-04-20,11.65,fee,0.23
316,card,2025-02-16,8.72,purchase,-999.0
316,card,2024-10-21,203.26,refund,-2.7
316,card,2025-02-26,10.94,purchase,0.19
316,card,2025-03-02,7.9,purchase,0.1
316,card,2024-08-28,19.47,fee,0.32
316,loan,2024-12-25,23.73,repayment,0.22
316,loan,2024-09-25,315.69,repayment,2.12
316,loan,2024-12-24,32.33,repayment,0.26
316,loan,2025-01-28,-100.0,repayment,-1.29
316,loan,2024-08-31,47.83,repayment,0.27
317,loan,2023-10-06,12.02,repayment,0.06
317,loan,2022-11-20,70.99,repayment,0.82
317,loan,2022-07-22,328.14,repayment,2.17
317,loan,2023-08-29,70.8,interest,0.76
317,loan,2023-01-21,148.87,repayment,1.11
317,loan,2023-03-17,4.43,interest,0.05
317,loan,2023-06-28,0.0,repayment,0.0
317,loan,2022-07-20,122.57,repayment,0.71
318,account,2022-09-09,18.55,transfer_in,0.0
318,account,2023-07-26,257.19,transfer_in,0.0
318,account,2022-12-07,102.08,deposit,0.0
318,account,2024-04-01,7.38,withdrawal,0.12
318,card,2023-08-21,53.86,purchase,0.54
318,card,2022-07-11,86.26,purchase,1.51
318,card,2024-01-10,6.95,purchase,-999.0
318,card,2023-10-02,67.53,fee,
319,card,2022-07-14,236.86,withdrawal,4.71
319,card,2022-10-17,143.13,fee,1.79
319,card,2022-12-28,20.3,purchase,0.4
320,account,2024-09-03,-100.0,deposit,0.0
320,account,2024-08-21,47.28,transfer_in,0.0
320,account,2025-06-10,10.48,transfer_in,0.0
320,account,2025-01-08,67.01,transfer_in,0.0
320,account,2025-03-15,0.0,withdrawal,0.0
320,account,2024-05-07,4.52,withdrawal,0.06
320,card,2025-06-25,99999.0,purchase,
320,card,2024-09-25,125.2,fee,2.49
320,card,2025-06-05,300.93,purchase,
320,card,2025-10-16,158.55,purchase,
320,loan,2024-01-08,99999.0,repayment,740.16
320,loan,2025-01-15,99999.0,repayment,1089.39
320,loan,2025-09-30,99999.0,repayment,879.0
320,loan,2024-09-08,352.02,interest,4.47
320,loan,2025-03-24,212.63,repayment,2.43
321,account,2023-10-09,68.88,transfer_in,0.0
321,account,2022-05-31,0.07,withdrawal,0.0
321,account,2022-12-16,54.3,deposit,0.0
322,card,2023-09-15,125.85,fee,1.44
322,card,2022-08-28,-100.0,purchase,-1.55
322,card,2023-03-06,51.53,purchase,0.7
322,card,2023-07-27,113.04,fee,2.17
322,loan,2023-07-15,210.99,repayment,2.09
322,loan,2022-07-02,695.44,repayment,7.91
322,loan,2023-04-11,51.88,interest,0.68
322,loan,2022-11-18,60.82,fee,1.21
322,loan,2022-08-01,41.82,,
323,loan,2024-04-14,461.53,repayment,2.86
323,loan,2025-03-12,1.08,repayment,0.01
323,loan,2024-10-01,140.53,interest,2.47
323,loan,2024-12-29,7.61,interest,0.08
323,loan,2025-11-17,24.79,,
324,account,2023-06-09,34.64,deposit,0.0
324,account,2023-01-26,0.42,withdrawal,0.01
324,account,2023-02-13,193.87,deposit,0.0
324,account,2023-05-30,96.24,transfer_in,0.0
324,card,2023-01-23,23.0,withdrawal,0.4
324,card,2022-07-10,28.82,purchase,0.39
324,card,2022-07-15,34.25,purchase,0.47
324,loan,2022-10-22,99.37,,
324,loan,2023-06-13,124.63,repayment,1.71
324,loan,2022-09-22,26.22,repayment,0.19
324,loan,2023-04-24,50.16,repayment,0.45
325,account,2024-04-29,0.48,withdrawal,0.01
325,account,2024-04-08,220.77,transfer_out,1.86
325,account,2024-05-15,99999.0,deposit,0.0
325,account,2023-09-30,649.48,deposit,0.0
325,account,2023-05-09,78.2,transfer_out,0.98
325,card,2024-01-22,70.54,withdrawal,
325,card,2023-08-11,59.67,purchase,0.96
325,loan,2024-03-08,41.1,interest,0.73
325,loan,2024-01-20,0.0,repayment,0.0
325,loan,2024-09-05,162.12,repayment,1.38
325,loan,2023-06-29,107.99,repayment,1.02
325,loan,2023-11-08,32.89,repayment,0.23
325,loan,2024-08-09,177.22,repayment,1.08
326,account,2024-06-30,99999.0,deposit,0.0
326,account,2023-10-22,383.98,transfer_in,0.0
326,account,2023-03-13,50.2,withdrawal,0.75
326,account,2023-10-21,132.08,withdrawal,1.85
326,account,2023-03-02,117.47,transfer_in,0.0
326,card,2022-11-18,4.24,purchase,0.07
326,card,2022-10-28,71.08,purchase,1.23
326,card,2024-05-11,124.29,refund,-1.67
326,loan,2023-06-11,123.14,repayment,1.63
326,loan,2023-04-30,99999.0,interest,1063.58
326,loan,2023-07-08,133.22,repayment,1.56
327,account,2022-11-20,16.04,withdrawal,0.31
327,account,2023-07-12,149.63,transfer_in,0.0
327,account,2024-02-11,29.8,transfer_out,0.3
327,account,2024-02-28,186.31,deposit,0.0
327,card,2023-06-13,64.84,purchase,
327,card,2022-06-23,31.66,fee,0.59
327,card,2023-12-03,410.17,withdrawal,4.65
327,card,2023-10-05,254.68,fee,
327,card,2022-10-07,17.92,fee,0.34
327,card,2022-06-07,96.97,purchase,1.1
327,card,2023-06-04,36.17,purchase,0.61
328,loan,2022-07-19,128.1,repayment,1.14
328,loan,2023-06-30,55.13,interest,0.99
328,loan,2022-08-04,27.72,repayment,0.27
328,loan,2022-04-30,334.73,repayment,3.4
328,loan,2023-07-22,285.08,interest,3.32
329,account,2024-07-22,14.53,transfer_out,0.16
329,account,2023-07-09,23.74,transfer_in,0.0
329,account,2023-07-14,23.29,withdrawal,0.38
329,account,2024-05-27,338.87,deposit,0.0
329,account,2024-02-23,99999.0,deposit,0.0
329,account,2023-07-26,99999.0,withdrawal,1893.96
329,account,2024-09-27,99999.0,withdrawal,1768.71
329,card,2024-11-08,143.16,fee,2.81
329,card,2023-10-01,191.52,purchase,3.82
329,card,2023-11-03,42.35,purchase,0.58
329,loan,2024-09-18,82.78,repayment,0.78
329,loan,2024-03-12,99999.0,fee,1117.9
329,loan,2023-06-15,87.32,interest,1.64
329,loan,2024-10-02,15.94,repayment,0.23
330,account,2024-10-10,186.29,transfer_out,1.47
330,account,2024-12-03,0.0,withdrawal,0.0
330,account,2023-05-28,206.59,transfer_in,0.0
330,account,2024-06-13,64.91,deposit,0.0
330,account,2023-12-05,60.27,deposit,0.0
330,card,2023-03-29,-100.0,purchase,
330,card,2023-09-12,65.74,fee,1.03
330,card,2023-12-12,3.34,purchase,0.06
330,card,2023-04-30,258.67,purchase,
330,card,2023-10-21,62.52,purchase,0.98
330,loan,2023-08-24,-100.0,repayment,-0.71
330,loan,2024-05-07,19.47,repayment,0.16
331,account,2024-08-19,29.48,withdrawal,0.56
331,account,2024-07-11,74.39,transfer_in,0.0
331,account,2024-11-02,10.39,transfer_in,0.0
331,account,2025-01-01,0.5,transfer_in,0.0
331,account,2025-06-20,168.13,deposit,0.0
331,account,2024-01-16,79.49,transfer_out,0.58
331,account,2024-11-18,39.53,deposit,0.0
331,account,2024-07-12,142.7,deposit,0.0
331,card,2025-04-11,23.72,fee,0.27
331,card,2024-12-16,10.65,fee,
331,card,2025-07-28,93.27,withdrawal,-999.0
331,card,2024-10-06,9.09,,
331,card,2024-05-31,99999.0,purchase,1937.86
331,card,2024-09-29,49.66,fee,0.83
331,loan,2024-02-10,279.48,interest,4.13
331,loan,2024-05-01,64.67,repayment,0.74
332,card,2023-09-21,28.09,purchase,-999.0
332,card,2023-09-19,35.76,withdrawal,0.37
332,card,2023-10-12,17.26,purchase,0.25
332,card,2024-02-15,74.62,fee,1.08
332,card,2025-03-10,163.08,withdrawal,2.36
332,card,2024-06-23,21.54,purchase,0.42
332,card,2024-12-08,0.0,,
333,loan,2024-01-03,117.83,repayment,1.68
333,loan,2024-03-14,93.91,repayment,0.95
333,loan,2024-07-27,28.26,repayment,0.22
333,loan,2025-06-03,76.0,repayment,0.57
333,loan,2025-05-08,76.74,repayment,0.55
333,loan,2024-07-05,214.03,interest,2.81
333,loan,2025-04-06,336.99,repayment,3.97
334,loan,2022-08-10,45.5,repayment,0.37
334,loan,2023-05-23,43.02,fee,
334,loan,2023-03-30,197.51,repayment,1.13
334,loan,2023-11-23,69.82,repayment,0.7
334,loan,2023-10-25,55.89,repayment,0.64
335,loan,2025-03-19,190.78,repayment,2.03
335,loan,2023-12-23,19.21,repayment,0.16
335,loan,2025-04-06,115.72,repayment,0.92
336,account,2023-07-20,102.12,transfer_out,0.95
336,account,2024-08-22,238.15,transfer_in,0.0
336,account,2024-09-17,69.55,deposit,0.0
336,account,2023-04-29,12.84,withdrawal,0.15
336,account,2024-10-30,8.57,transfer_in,0.0
336,card,2023-10-10,35.97,purchase,0.51
336,card,2023-10-11,474.24,fee,8.43
336,card,2024-02-14,0.0,withdrawal,0.0
337,account,2023-04-28,10.32,withdrawal,0.18
337,account,2023-12-01,109.05,transfer_in,0.0
337,account,2022-08-02,457.07,transfer_out,6.18
337,account,2023-11-15,24.91,withdrawal,0.26
337,account,2023-05-06,107.56,withdrawal,1.39
337,loan,2023-05-29,19.04,,
337,loan,2023-03-25,70.05,repayment,0.6
337,loan,2022-06-30,173.85,repayment,2.36
337,loan,2023-12-03,35.39,repayment,0.45
337,loan,2023-03-21,167.51,interest,2.95
337,loan,2022-04-03,64.56,fee,1.11
338,card,2024-11-04,99999.0,purchase,1086.26
338,card,2023-09-25,210.86,,
338,card,2023-10-19,7.68,purchase,0.1
338,card,2024-03-05,243.65,purchase,2.77
338,card,2024-04-04,3.79,purchase,0.06
338,loan,2024-06-08,99999.0,repayment,810.26
338,loan,2024-06-10,63.62,repayment,0.61
338,loan,2024-10-04,572.21,repayment,3.61
338,loan,2023-08-09,49.72,repayment,0.33
338,loan,2024-06-06,144.46,repayment,1.22
339,account,2023-12-01,19.04,deposit,0.0
339,account,2023-05-27,55.0,transfer_in,0.0
339,account,2023-05-04,-100.0,transfer_in,0.0
339,account,2024-06-20,0.0,,
339,card,2024-01-07,148.11,withdrawal,1.8
339,card,2023-09-27,99999.0,purchase,1912.16
339,card,2023-02-02,32.67,purchase,0.46
339,card,2023-08-31,16.6,purchase,0.28
339,card,2023-10-14,55.61,withdrawal,0.87
339,card,2023-09-30,342.55,withdrawal,4.26
339,card,2022-11-07,94.31,withdrawal,1.39
339,loan,2022-10-15,173.61,repayment,1.89
339,loan,2023-12-07,39.11,repayment,0.23
339,loan,2024-01-18,58.26,repayment,0.35
339,loan,2023-11-15,202.93,repayment,2.69
340,account,2023-05-24,79.68,withdrawal,0.82
340,account,2024-09-09,181.83,transfer_in,0.0
340,account,2024-07-04,193.47,transfer_in,0.0
340,account,2023-02-04,66.14,transfer_out,0.83
340,account,2024-05-25,-100.0,withdrawal,-1.5
340,account,2023-09-20,51.25,deposit,0.0
340,card,2023-10-30,41.29,purchase,0.71
340,card,2023-01-21,111.32,withdrawal,1.6
340,card,2024-02-20,18.82,fee,0.34
340,card,2024-01-19,100.12,purchase,1.28
340,card,2023-02-21,83.99,purchase,1.49
340,card,2024-02-12,2.66,purchase,0.03
340,card,2023-09-12,0.0,purchase,
340,loan,2024-07-14,101.03,repayment,1.04
340,loan,2023-05-01,80.65,fee,0.85
340,loan,2023-05-25,14.45,repayment,0.15
340,loan,2023-04-09,7.73,repayment,0.06
340,loan,2024-09-23,0.0,repayment,0.0
340,loan,2023-10-08,27.85,repayment,0.2
341,account,2024-05-29,44.33,withdrawal,-999.0
341,account,2024-03-06,69.04,deposit,0.0
341,account,2024-09-03,-100.0,transfer_out,-0.82
341,card,2024-01-31,209.75,purchase,2.88
341,card,2024-03-01,14.35,purchase,0.24
341,loan,2023-08-24,46.95,repayment,0.57
341,loan,2024-08-01,83.67,interest,1.44
342,account,2023-06-23,156.49,transfer_in,0.0
342,account,2023-03-10,69.82,deposit,0.0
342,account,2023-09-01,49.78,deposit,0.0
342,loan,2023-01-18,80.46,interest,1.33
342,loan,2023-01-08,3.98,repayment,0.06
342,loan,2022-09-28,256.68,repayment,1.54
342,loan,2023-05-17,182.55,repayment,1.83
342,loan,2023-06-16,210.84,repayment,1.13
342,loan,2022-05-21,141.47,,
343,card,2024-03-20,0.82,withdrawal,0.01
343,card,2024-03-05,43.94,purchase,0.86
343,card,2025-01-07,23.77,purchase,0.46
343,card,2024-03-05,153.63,purchase,-999.0
344,account,2024-01-06,0.0,deposit,0.0
344,account,2024-02-01,66.74,transfer_out,0.53
344,account,2023-01-08,98.52,deposit,0.0
344,account,2023-09-18,55.33,transfer_out,0.29
344,account,2023-06-05,0.0,transfer_in,0.0
344,account,2023-04-11,33.97,withdrawal,0.63
344,account,2022-10-04,-100.0,transfer_out,-1.49
344,account,2023-06-01,256.03,deposit,0.0
344,account,2023-11-19,149.77,transfer_out,0.88
344,account,2024-02-21,136.13,transfer_out,1.07
344,account,2024-02-08,99999.0,transfer_out,880.75
344,card,2024-02-18,18.07,withdrawal,0.27
344,card,2024-03-26,18.64,withdrawal,0.26
344,card,2023-11-13,14.38,purchase,0.17
344,card,2023-03-09,48.45,purchase,0.56
344,card,2024-01-08,34.24,purchase,0.43
344,card,2022-09-02,141.99,purchase,2.7
345,account,2023-07-19,46.88,,
345,account,2022-06-25,267.81,transfer_in,0.0
345,account,2023-08-14,-100.0,deposit,0.0
345,account,2023-07-04,-100.0,deposit,0.0
345,account,2023-09-23,179.77,transfer_out,1.84
345,card,2022-08-10,0.0,purchase,0.0
345,card,2022-08-04,82.53,withdrawal,1.22
345,card,2023-11-20,71.69,fee,1.01
345,loan,2024-04-27,170.99,fee,3.21
345,loan,2023-11-12,40.83,repayment,0.46
345,loan,2022-08-15,79.67,interest,1.57
346,account,2024-01-23,56.85,withdrawal,1.13
346,account,2023-07-07,41.4,withdrawal,0.43
346,account,2023-03-12,91.17,transfer_in,0.0
347,account,2023-07-19,205.67,transfer_in,0.0
347,account,2023-06-22,99.08,transfer_in,0.0
347,account,2023-02-07,340.8,transfer_out,3.83
347,account,2024-05-17,54.65,transfer_out,0.6
347,card,2024-02-18,281.47,withdrawal,4.16
347,card,2024-06-08,99999.0,purchase,1281.74
347,card,2023-05-13,51.42,purchase,0.0
347,card,2023-10-18,121.48,purchase,1.75
